,Time,Maximum Price,Minimum Price,Average Price,Total Qty,Total quoteQty,Price Difference,Price Variation,Group Qty,Group quoteQty,0
606,10:21,0.000010580,0.000010570,0.000010576,171742.000000000,1.816470385,-0.000000024,-0.227%,85883100,908.94336,
607,10:22,0.000010590,0.000010560,0.000010574,2963254.000000000,31.343826294,-0.000000020,-0.187%,86032984,910.5281,
608,10:23,0.000010590,0.000010570,0.000010575,3588590.000000000,37.952114105,-0.000000013,-0.118%,88723616,938.98315,
609,10:24,0.000010580,0.000010570,0.000010579,1356115.000000000,14.346837997,-0.000000014,-0.13%,89827577,950.62354,
610,10:25,0.000010590,0.000010580,0.000010588,611028.000000000,6.470445633,-0.000000035,-0.331%,83235100,880.7916,
611,10:26,0.000010590,0.000010580,0.000010583,7459382.000000000,78.925468445,-0.000000011,-0.103%,79919446,845.53723,
612,10:27,0.000010600,0.000010580,0.000010594,5179459.000000000,54.851989746,-0.000000003,-0.03%,74294853,785.81903,
613,10:28,0.000010610,0.000010590,0.000010601,9573100.000000000,101.439643860,0.000000030,+0.288%,76035206,804.2357,
614,10:29,0.000010610,0.000010590,0.000010604,2680227.000000000,28.415763855,0.000000015,+0.142%,73222503,774.70276,
615,10:30,0.000010600,0.000010580,0.000010591,10957302.000000000,116.042358398,0.000000010,+0.095%,69483518,735.1916,
616,10:31,0.000010600,0.000010590,0.000010599,3170433.000000000,33.604713440,0.000000022,+0.21%,65842452,696.7568,
617,10:32,0.000010600,0.000010570,0.000010583,4884247.000000000,51.681858063,0.000000007,+0.068%,62474308,661.18787,
618,10:33,0.000010590,0.000010560,0.000010570,1370131.000000000,14.481815338,0.000000006,+0.059%,63261288,669.53845,
619,10:34,0.000010580,0.000010560,0.000010570,3278385.000000000,34.637264252,0.000000006,+0.059%,58110485,615.1614,
620,10:35,0.000010570,0.000010560,0.000010566,707486.000000000,7.477821350,,+nan%,,,
621,10:36,0.000010580,0.000010570,0.000010572,3262536.000000000,34.487049103,-0.000000004,-0.035%,57950881,613.4884,
622,10:37,0.000010580,0.000010570,0.000010575,1793352.000000000,18.964382172,0.000000002,+0.015%,61041675,646.159,
623,10:38,0.000010570,0.000010560,0.000010562,1441502.000000000,15.225199699,-0.000000013,-0.122%,59871773,633.77954,
624,10:39,0.000010570,0.000010550,0.000010563,551774.000000000,5.829075813,-0.000000016,-0.153%,57724685,611.0526,
625,10:40,0.000010570,0.000010560,0.000010563,424152.000000000,4.479439259,-0.000000025,-0.236%,56920344,602.5349,
626,10:41,0.000010580,0.000010570,0.000010573,3315292.000000000,35.044689178,-0.000000011,-0.1%,56733468,600.5439,
627,10:42,0.000010590,0.000010570,0.000010580,3210438.000000000,33.967174530,-0.000000014,-0.128%,52589378,556.663,
628,10:43,0.000010590,0.000010580,0.000010584,632910.000000000,6.701102257,-0.000000017,-0.158%,50620357,535.77826,
629,10:44,0.000010600,0.000010590,0.000010599,1889338.000000000,20.026935577,-0.000000005,-0.048%,41680167,441.0397,
630,10:45,0.000010600,0.000010590,0.000010596,4065970.000000000,43.075176239,0.000000004,+0.042%,40889278,432.65085,
631,10:46,0.000010600,0.000010590,0.000010593,1508640.000000000,15.977906227,-0.000000007,-0.064%,33997946,359.68372,
632,10:47,0.000010610,0.000010590,0.000010595,2802306.000000000,29.687984467,0.000000012,+0.114%,32336153,342.05692,
633,10:48,0.000010610,0.000010590,0.000010599,1224055.000000000,12.974842072,0.000000029,+0.276%,30254212,320.06302,
634,10:49,0.000010610,0.000010600,0.000010603,183831.000000000,1.949648738,0.000000033,+0.311%,30108136,318.55603,
635,10:50,0.000010620,0.000010600,0.000010610,1774849.000000000,18.827791214,0.000000044,+0.416%,27013582,285.8684,
636,10:51,0.000010620,0.000010610,0.000010612,840840.000000000,8.921361923,0.000000039,+0.373%,28080945,297.2184,
637,10:52,0.000010620,0.000010610,0.000010618,419584.000000000,4.453634262,0.000000043,+0.404%,25659249,271.6527,
638,10:53,0.000010620,0.000010620,0.000010620,1020787.000000000,10.840757370,0.000000058,+0.547%,24285481,257.14194,
639,10:54,0.000010620,0.000010610,0.000010617,561622.000000000,5.963551998,0.000000055,+0.517%,23864766,252.7575,
640,10:55,0.000010620,0.000010610,0.000010614,67860.000000000,0.720209122,0.000000051,+0.48%,23874614,252.89198,
641,10:56,0.000010620,0.000010610,0.000010619,2456738.000000000,26.082700729,0.000000046,+0.434%,23518322,249.13275,
642,10:57,0.000010620,0.000010610,0.000010615,765206.000000000,8.122923851,0.000000035,+0.331%,22659768,240.17076,
643,10:58,0.000010620,0.000010610,0.000010619,1988592.000000000,21.118476868,0.000000035,+0.328%,20214536,214.32652,
644,10:59,0.000010630,0.000010620,0.000010623,300033.000000000,3.186410666,0.000000024,+0.224%,21570218,228.7439,
645,11:00,0.000010650,0.000010630,0.000010639,7599858.000000000,80.860862732,0.000000044,+0.413%,19980913,211.9034,
646,11:01,0.000010660,0.000010640,0.000010649,1445808.000000000,15.393322945,0.000000057,+0.535%,23514801,249.68906,
647,11:02,0.000010660,0.000010630,0.000010649,2223472.000000000,23.668411255,0.000000053,+0.504%,23451969,249.10448,
648,11:03,0.000010640,0.000010630,0.000010633,198853.000000000,2.115204334,0.000000034,+0.323%,22873135,243.0849,
649,11:04,0.000010640,0.000010630,0.000010634,376504.000000000,4.002653122,0.000000031,+0.292%,21847933,232.22528,
650,11:05,0.000010640,0.000010620,0.000010630,2176599.000000000,23.141059875,0.000000020,+0.188%,22040606,234.27827,
651,11:06,0.000010630,0.000010630,0.000010630,329878.000000000,3.506603003,0.000000018,+0.173%,22442356,238.59155,
652,11:07,0.000010630,0.000010620,0.000010629,1394527.000000000,14.822360992,0.000000010,+0.098%,21931394,233.17677,
653,11:08,0.000010630,0.000010610,0.000010615,8059507.000000000,85.564514160,-0.000000005,-0.051%,22906337,243.54552,
654,11:09,0.000010620,0.000010610,0.000010614,839894.000000000,8.912588120,-0.000000003,-0.025%,29945057,318.2693,
655,11:10,0.000010620,0.000010610,0.000010619,2377891.000000000,25.253162384,0.000000005,+0.043%,30223329,321.21832,
656,11:11,0.000010630,0.000010620,0.000010622,2425128.000000000,25.756589890,0.000000003,+0.029%,32533360,345.75128,
657,11:12,0.000010620,0.000010620,0.000010620,184821.000000000,1.962798953,0.000000005,+0.047%,32501750,345.42517,
658,11:13,0.000010630,0.000010610,0.000010619,7030907.000000000,74.647018433,-0.000000000,-0.002%,31921365,339.26505,
659,11:14,0.000010620,0.000010610,0.000010615,400413.000000000,4.249462128,-0.000000008,-0.074%,36963680,392.79358,
660,11:15,0.000010620,0.000010610,0.000010619,4315946.000000000,45.831653595,-0.000000020,-0.189%,37064060,393.85663,
661,11:16,0.000010630,0.000010610,0.000010624,5638800.000000000,59.912395477,-0.000000026,-0.24%,33780148,358.8274,
662,11:17,0.000010620,0.000010620,0.000010620,492012.000000000,5.225167274,-0.000000029,-0.269%,37973140,403.34647,
663,11:18,0.000010640,0.000010620,0.000010631,644800.000000000,6.853612900,-0.000000002,-0.02%,36241680,384.9032,
664,11:19,0.000010640,0.000010640,0.000010640,261261.000000000,2.779817104,0.000000006,+0.059%,36687627,389.6416,
665,11:20,0.000010640,0.000010630,0.000010638,4844239.000000000,51.539161682,0.000000008,+0.073%,36572384,388.4188,
666,11:21,0.000010640,0.000010630,0.000010638,363014.000000000,3.862061501,0.000000007,+0.071%,39240024,416.81686,
667,11:22,0.000010650,0.000010640,0.000010649,1176284.000000000,12.521146774,0.000000020,+0.19%,39273160,417.17233,
668,11:23,0.000010660,0.000010640,0.000010651,3501219.000000000,37.289562225,0.000000037,+0.346%,39054917,414.87112,
669,11:24,0.000010660,0.000010640,0.000010648,233049.000000000,2.480365992,0.000000033,+0.312%,34496629,366.5962,
670,11:25,0.000010670,0.000010640,0.000010658,4581569.000000000,48.798748016,0.000000039,+0.37%,33889784,360.16397,
671,11:26,0.000010650,0.000010640,0.000010649,540120.000000000,5.751902580,0.000000027,+0.253%,36093462,383.70956,
672,11:27,0.000010650,0.000010640,0.000010647,1027104.000000000,10.938399315,0.000000028,+0.259%,34208454,363.70486,
673,11:28,0.000010650,0.000010650,0.000010650,5949996.000000000,63.367458344,0.000000031,+0.297%,35050737,372.68045,
674,11:29,0.000010650,0.000010640,0.000010648,1604132.000000000,17.083717346,0.000000033,+0.311%,33969826,361.40088,
675,11:30,0.000010670,0.000010650,0.000010661,26163428.000000000,279.035858154,0.000000041,+0.391%,35173545,374.23514,
676,11:31,0.000010660,0.000010650,0.000010652,4015574.000000000,42.766704559,0.000000028,+0.267%,57021027,607.43933,
677,11:32,0.000010660,0.000010650,0.000010656,572575.000000000,6.099961281,0.000000036,+0.336%,55397801,590.2937,
678,11:33,0.000010660,0.000010650,0.000010657,69930.000000000,0.745335758,0.000000025,+0.239%,55478364,591.1685,
679,11:34,0.000010660,0.000010660,0.000010660,647241.000000000,6.899589062,0.000000020,+0.188%,54903494,585.0603,
680,11:35,0.000010650,0.000010630,0.000010641,9028116.000000000,96.111877441,0.000000004,+0.035%,55289474,589.18,
681,11:36,0.000010630,0.000010600,0.000010616,2848621.000000000,30.238746643,-0.000000021,-0.202%,59473351,633.75275,
682,11:37,0.000010630,0.000010610,0.000010620,7943366.000000000,84.359138489,-0.000000029,-0.27%,61958958,660.12946,
683,11:38,0.000010630,0.000010600,0.000010620,3505075.000000000,37.232505798,-0.000000031,-0.29%,68726040,731.9674,
684,11:39,0.000010640,0.000010620,0.000010633,4043559.000000000,42.983074188,-0.000000014,-0.134%,68729896,731.91034,
685,11:40,0.000010640,0.000010630,0.000010637,1030028.000000000,10.954203606,-0.000000021,-0.199%,72540406,772.413,
686,11:41,0.000010650,0.000010630,0.000010639,1816070.000000000,19.316293716,-0.000000009,-0.086%,68988865,734.5685,
687,11:42,0.000010640,0.000010620,0.000010635,5030829.000000000,53.491565704,-0.000000012,-0.117%,70264815,748.1329,
688,11:43,0.000010640,0.000010620,0.000010628,1943314.000000000,20.639396667,-0.000000022,-0.207%,74268540,790.68604,
689,11:44,0.000010640,0.000010630,0.000010635,477078.000000000,5.071499825,-0.000000013,-0.122%,70261858,747.958,
690,11:45,0.000010640,0.000010630,0.000010639,1914640.000000000,20.371585846,-0.000000022,-0.205%,69134804,735.94574,
691,11:46,0.000010640,0.000010630,0.000010631,4690167.000000000,49.858657837,-0.000000021,-0.199%,44886016,477.28146,
692,11:47,0.000010620,0.000010620,0.000010620,909455.000000000,9.658411980,-0.000000036,-0.335%,45560609,484.3734,
693,11:48,0.000010620,0.000010610,0.000010613,866552.000000000,9.195018768,-0.000000044,-0.413%,45897489,487.93192,
694,11:49,0.000010620,0.000010600,0.000010604,2139684.000000000,22.701515198,-0.000000056,-0.522%,46694111,496.38156,
695,11:50,0.000010630,0.000010590,0.000010609,6584746.000000000,69.869438171,-0.000000032,-0.302%,48186554,512.1835,
696,11:51,0.000010610,0.000010590,0.000010600,2043608.000000000,21.663063049,-0.000000016,-0.151%,45743184,485.94104,
697,11:52,0.000010600,0.000010590,0.000010592,5890579.000000000,62.398517609,-0.000000028,-0.26%,44938171,477.36533,
698,11:53,0.000010610,0.000010600,0.000010607,1516794.000000000,16.089118958,-0.000000013,-0.127%,42885384,455.40472,
699,11:54,0.000010620,0.000010610,0.000010612,198875.000000000,2.111324549,-0.000000022,-0.204%,40897103,434.26138,
700,11:55,0.000010620,0.000010610,0.000010618,2853987.000000000,30.300670624,-0.000000018,-0.174%,37052419,393.38962,
701,11:56,0.000010620,0.000010620,0.000010620,1500457.000000000,15.934853554,-0.000000019,-0.182%,38876378,412.73605,
702,11:57,0.000010630,0.000010620,0.000010628,1099854.000000000,11.687637329,-0.000000007,-0.063%,38560765,409.3546,
703,11:58,0.000010650,0.000010620,0.000010641,1964068.000000000,20.897562027,0.000000013,+0.124%,34629790,367.55066,
704,11:59,0.000010650,0.000010630,0.000010639,1217348.000000000,12.951274872,0.000000004,+0.039%,34650544,367.80887,
705,12:00,0.000010650,0.000010630,0.000010639,4016847.000000000,42.758701324,-0.000000000,-0.0%,35390814,375.6886,
706,12:01,0.000010640,0.000010620,0.000010634,8594177.000000000,91.411712646,0.000000003,+0.024%,37493021,398.0757,
707,12:02,0.000010640,0.000010630,0.000010637,730905.000000000,7.773486137,0.000000017,+0.162%,41397031,439.62878,
708,12:03,0.000010640,0.000010630,0.000010632,340501.000000000,3.619610310,0.000000019,+0.179%,41218481,437.7439,
709,12:04,0.000010640,0.000010620,0.000010630,1420065.000000000,15.095414162,0.000000026,+0.242%,40692430,432.1685,
710,12:05,0.000010650,0.000010630,0.000010644,12774825.000000000,135.950973511,0.000000035,+0.33%,39972811,424.5624,
711,12:06,0.000010650,0.000010620,0.000010637,17245305.000000000,183.479354858,0.000000037,+0.348%,46162890,490.64392,
712,12:07,0.000010640,0.000010640,0.000010640,4526456.000000000,48.161491394,0.000000048,+0.45%,61364587,652.46027,
713,12:08,0.000010640,0.000010630,0.000010633,74444.000000000,0.791559756,0.000000026,+0.249%,60000464,638.2232,
714,12:09,0.000010640,0.000010620,0.000010631,689333.000000000,7.328253269,0.000000020,+0.185%,58558114,622.92566,
715,12:10,0.000010630,0.000010610,0.000010612,548465.000000000,5.820622921,-0.000000006,-0.054%,59048572,628.1426,
716,12:11,0.000010630,0.000010610,0.000010622,540750.000000000,5.747486591,0.000000002,+0.019%,56743050,603.66254,
717,12:12,0.000010630,0.000010620,0.000010622,644110.000000000,6.840741158,-0.000000006,-0.055%,55783343,593.47516,
718,12:13,0.000010620,0.000010610,0.000010619,1416058.000000000,15.038125992,-0.000000022,-0.208%,55327599,588.6283,
719,12:14,0.000010630,0.000010620,0.000010625,629120.000000000,6.681705475,-0.000000014,-0.133%,54779589,582.76886,
720,12:15,0.000010620,0.000010600,0.000010607,816723.000000000,8.669870377,-0.000000032,-0.303%,54191361,576.49927,
721,12:16,0.000010620,0.000010600,0.000010609,1929798.000000000,20.474933624,-0.000000025,-0.232%,50991237,542.41046,
722,12:17,0.000010620,0.000010600,0.000010616,2865291.000000000,30.426145554,-0.000000021,-0.199%,44326858,471.4736,
723,12:18,0.000010640,0.000010620,0.000010629,2062716.000000000,21.926473618,-0.000000002,-0.022%,46461244,494.12628,
724,12:19,0.000010640,0.000010630,0.000010639,456321.000000000,4.855111122,0.000000009,+0.081%,48183459,512.4331,
725,12:20,0.000010630,0.000010630,0.000010630,5365.000000000,0.057029951,-0.000000014,-0.135%,47219715,502.19284,
726,12:21,0.000010640,0.000010640,0.000010640,804772.000000000,8.562773705,0.000000003,+0.029%,34450255,366.29892,
727,12:22,0.000010640,0.000010630,0.000010635,252036.000000000,2.680405855,-0.000000005,-0.047%,18009722,191.38234,
728,12:23,0.000010640,0.000010630,0.000010634,688625.000000000,7.324063301,0.000000001,+0.01%,13735302,145.90126,
729,12:24,0.000010640,0.000010630,0.000010637,1289925.000000000,13.721764565,0.000000005,+0.051%,14349483,152.43376,
730,12:25,0.000010640,0.000010630,0.000010631,885054.000000000,9.414741516,0.000000019,+0.175%,14950075,158.82726,
731,12:26,0.000010650,0.000010630,0.000010646,1165189.000000000,12.395314217,0.000000024,+0.224%,15286664,162.42139,
732,12:27,0.000010630,0.000010630,0.000010630,1720191.000000000,18.285631180,0.000000008,+0.071%,15911103,169.0692,
733,12:28,0.000010640,0.000010630,0.000010633,876691.000000000,9.319677353,0.000000014,+0.127%,16987184,180.5141,
734,12:29,0.000010650,0.000010620,0.000010631,4696032.000000000,49.956707001,0.000000006,+0.055%,16447817,174.79562,
735,12:30,0.000010650,0.000010640,0.000010649,808797.000000000,8.613544464,0.000000042,+0.397%,20514729,218.07063,
736,12:31,0.000010660,0.000010650,0.000010659,1107754.000000000,11.806427956,0.000000050,+0.47%,20506803,218.0143,
737,12:32,0.000010660,0.000010650,0.000010652,378319.000000000,4.029462814,0.000000036,+0.335%,19684759,209.34581,
738,12:33,0.000010650,0.000010650,0.000010650,45000.000000000,0.479249984,0.000000021,+0.194%,17197787,182.94913,
739,12:34,0.000010670,0.000010660,0.000010665,708093.000000000,7.549271107,0.000000027,+0.251%,15180071,161.50189,
740,12:35,0.000010670,0.000010660,0.000010668,1176636.000000000,12.553552628,0.000000038,+0.356%,15431843,164.19606,
741,12:36,0.000010670,0.000010660,0.000010662,5273548.000000000,56.221897125,0.000000022,+0.207%,16603114,176.6926,
742,12:37,0.000010670,0.000010630,0.000010641,6784517.000000000,72.210235596,0.000000006,+0.058%,21071890,224.35172,
743,12:38,0.000010650,0.000010630,0.000010643,1743228.000000000,18.553686142,0.000000008,+0.078%,27604371,293.88153,
744,12:39,0.000010650,0.000010640,0.000010646,1304126.000000000,13.886383057,0.000000010,+0.092%,28658974,305.11115,
745,12:40,0.000010650,0.000010630,0.000010644,1490432.000000000,15.862724304,0.000000013,+0.12%,28673175,305.27576,
746,12:41,0.000010640,0.000010640,0.000010640,459775.000000000,4.892005920,-0.000000006,-0.055%,29278553,311.72375,
747,12:42,0.000010640,0.000010630,0.000010638,969941.000000000,10.311237335,0.000000008,+0.071%,28573139,304.22046,
748,12:43,0.000010640,0.000010630,0.000010639,1490448.000000000,15.857946396,0.000000006,+0.059%,27822889,296.24606,
749,12:44,0.000010640,0.000010630,0.000010636,557279.000000000,5.924654007,0.000000005,+0.051%,28436646,302.78433,
750,12:45,0.000010640,0.000010630,0.000010637,168406.000000000,1.790446401,-0.000000012,-0.113%,24297893,258.75226,
751,12:46,0.000010640,0.000010620,0.000010632,1897750.000000000,20.171770096,-0.000000027,-0.25%,23657502,251.92917,
752,12:47,0.000010650,0.000010640,0.000010645,1550054.000000000,16.497543335,-0.000000007,-0.064%,24447498,260.29453,
753,12:48,0.000010660,0.000010640,0.000010653,2093154.000000000,22.272499084,0.000000003,+0.031%,25619233,272.76263,
754,12:49,0.000010650,0.000010640,0.000010646,117874.000000000,1.255083919,-0.000000019,-0.18%,27667387,294.55585,
755,12:50,0.000010660,0.000010660,0.000010660,476020.000000000,5.074373245,-0.000000008,-0.073%,27077168,288.26166,
756,12:51,0.000010660,0.000010660,0.000010660,34080.000000000,0.363292813,-0.000000002,-0.019%,26376552,280.7825,
757,12:52,0.000010660,0.000010640,0.000010650,120802.000000000,1.285984755,0.000000009,+0.083%,21137084,224.92389,
758,12:53,0.000010660,0.000010640,0.000010647,550440.000000000,5.860838413,0.000000004,+0.038%,14473369,153.99963,
759,12:54,0.000010640,0.000010640,0.000010640,163944.000000000,1.744364142,-0.000000006,-0.06%,13280581,141.3068,
760,12:55,0.000010660,0.000010630,0.000010646,841142.000000000,8.952063560,0.000000002,+0.021%,12140399,129.16476,
761,12:56,0.000010650,0.000010640,0.000010642,173638.000000000,1.847670197,0.000000002,+0.022%,11491109,122.25411,
762,12:57,0.000010640,0.000010640,0.000010640,1504.000000000,0.016002560,0.000000002,+0.023%,11204972,119.20977,
763,12:58,0.000010640,0.000010640,0.000010640,718728.000000000,7.647265911,0.000000001,+0.012%,10236535,108.914536,
764,12:59,0.000010640,0.000010630,0.000010634,258105.000000000,2.745958567,-0.000000002,-0.019%,9464815,100.70384,
765,13:00,0.000010640,0.000010620,0.000010630,474875.000000000,5.047626019,-0.000000007,-0.063%,9165641,97.525154,
766,13:01,0.000010640,0.000010630,0.000010633,391314.000000000,4.160219669,0.000000001,+0.007%,9472110,100.78232,
767,13:02,0.000010640,0.000010630,0.000010638,903946.000000000,9.612083435,-0.000000007,-0.067%,7965674,84.770775,
768,13:03,0.000010650,0.000010630,0.000010644,498524.000000000,5.306820393,-0.000000010,-0.092%,7319566,77.88532,
769,13:04,0.000010660,0.000010650,0.000010652,642665.000000000,6.844920158,0.000000006,+0.058%,5724936,60.91965,
770,13:05,0.000010650,0.000010640,0.000010645,17592.000000000,0.187333792,-0.000000015,-0.141%,6249727,66.50948,
771,13:06,0.000010660,0.000010650,0.000010655,508119.000000000,5.416129589,-0.000000005,-0.043%,5791299,61.622444,
772,13:07,0.000010660,0.000010640,0.000010647,1093202.000000000,11.632447243,-0.000000003,-0.031%,6265338,66.67528,
773,13:08,0.000010650,0.000010650,0.000010650,21621.000000000,0.230263650,0.000000003,+0.031%,7237738,77.02174,
774,13:09,0.000010650,0.000010650,0.000010650,66110.000000000,0.704071522,0.000000010,+0.094%,6708919,71.39117,
775,13:10,0.000010660,0.000010650,0.000010653,95980.000000000,1.022589564,0.000000007,+0.061%,6611085,70.350876,
776,13:11,0.000010640,0.000010630,0.000010637,6542811.000000000,69.568107605,-0.000000006,-0.053%,5865923,62.4214,
777,13:12,0.000010630,0.000010630,0.000010630,392224.000000000,4.169341087,-0.000000010,-0.094%,12235096,130.14185,
778,13:13,0.000010630,0.000010630,0.000010630,318928.000000000,3.390204668,-0.000000010,-0.094%,12625816,134.29518,
779,13:14,0.000010640,0.000010620,0.000010630,192521.000000000,2.046290636,-0.000000004,-0.04%,12226016,130.03812,
780,13:15,0.000010640,0.000010620,0.000010636,1270956.000000000,13.516770363,0.000000007,+0.061%,12160432,129.33846,
781,13:16,0.000010650,0.000010640,0.000010642,58242.000000000,0.619701505,0.000000009,+0.086%,12956513,137.8076,
782,13:17,0.000010650,0.000010650,0.000010650,2165118.000000000,23.058506012,0.000000012,+0.115%,12623441,134.26707,
783,13:18,0.000010670,0.000010660,0.000010666,623150.000000000,6.642929554,0.000000022,+0.207%,13884613,147.7135,
784,13:19,0.000010670,0.000010660,0.000010669,14466.000000000,0.154342875,0.000000017,+0.158%,14009239,149.0496,
785,13:20,0.000010670,0.000010660,0.000010667,17616.000000000,0.187932760,0.000000022,+0.204%,13381040,142.35902,
786,13:21,0.000010670,0.000010670,0.000010670,41215.000000000,0.439764053,0.000000015,+0.137%,13381064,142.35962,
787,13:22,0.000010670,0.000010660,0.000010668,356391.000000000,3.799689054,0.000000022,+0.204%,12914160,137.38326,
788,13:23,0.000010670,0.000010660,0.000010664,52315.000000000,0.557887912,0.000000014,+0.127%,12177349,129.5505,
789,13:24,0.000010670,0.000010660,0.000010663,33216.000000000,0.354116917,0.000000013,+0.125%,12208043,129.87813,
790,13:25,0.000010670,0.000010660,0.000010662,433000.000000000,4.616626263,0.000000009,+0.085%,12175149,129.52817,
791,13:26,0.000010670,0.000010660,0.000010669,60343.000000000,0.643850982,0.000000033,+0.308%,12512169,133.12221,
792,13:28,,,0.000010669,,,,,,,
793,13:28,,,0.000010669,,,,,,,
794,13:28,,,0.000010669,,,,,,,
795,13:28,,,0.000010669,,,,,,,
796,13:28,,,0.000010669,,,,,,,
797,13:28,,,0.000010669,,,,,,,
798,13:28,,,0.000010669,,,,,,,
799,13:28,,,0.000010669,,,,,,,
800,13:28,,,0.000010669,,,,,,,
801,13:28,,,0.000010669,,,,,,,
802,13:28,,,0.000010669,,,,,,,
803,13:28,,,0.000010669,,,,,,,
804,13:28,,,0.000010669,,,,,,,
805,13:28,,,0.000010669,,,,,,,
806,13:28,,,0.000010669,,,,,,,
807,13:28,,,0.000010669,,,,,,,
808,13:28,,,0.000010669,,,,,,,
809,13:28,,,0.000010669,,,,,,,
810,13:28,,,0.000010669,,,,,,,
811,13:28,,,0.000010669,,,,,,,
812,13:28,,,0.000010669,,,,,,,
813,13:28,,,0.000010669,,,,,,,
814,13:28,,,0.000010669,,,,,,,
815,13:28,,,0.000010669,,,,,,,
816,13:28,,,0.000010669,,,,,,,
817,13:28,,,0.000010669,,,,,,,
818,13:28,,,0.000010669,,,,,,,
819,13:28,,,0.000010669,,,,,,,
820,13:28,,,0.000010669,,,,,,,
821,13:28,,,0.000010669,,,,,,,
822,13:28,,,0.000010669,,,,,,,
823,13:28,,,0.000010669,,,,,,,
824,13:28,,,0.000010669,,,,,,,
825,13:28,,,0.000010669,,,,,,,
826,13:28,,,0.000010669,,,,,,,
827,13:28,,,0.000010669,,,,,,,
828,13:28,,,0.000010669,,,,,,,
829,13:28,,,0.000010669,,,,,,,
830,13:28,,,0.000010669,,,,,,,
831,13:28,,,0.000010669,,,,,,,
832,13:28,,,0.000010669,,,,,,,
833,13:28,,,0.000010669,,,,,,,
834,13:28,,,0.000010669,,,,,,,
835,13:28,,,0.000010669,,,,,,,
836,13:28,,,0.000010669,,,,,,,
837,13:28,,,0.000010669,,,,,,,
838,13:28,,,0.000010669,,,,,,,
839,13:28,,,0.000010669,,,,,,,
840,13:28,,,0.000010669,,,,,,,
841,13:28,,,0.000010669,,,,,,,
842,13:28,,,0.000010669,,,,,,,
843,13:28,,,0.000010669,,,,,,,
844,13:28,,,0.000010669,,,,,,,
845,13:28,,,0.000010669,,,,,,,
846,13:28,,,0.000010669,,,,,,,
847,13:28,,,0.000010669,,,,,,,
848,13:28,,,0.000010669,,,,,,,
849,13:28,,,0.000010669,,,,,,,
850,13:28,,,0.000010669,,,,,,,
851,13:28,,,0.000010669,,,,,,,
852,13:28,,,0.000010669,,,,,,,
853,13:28,,,0.000010669,,,,,,,
854,13:28,,,0.000010669,,,,,,,
855,13:28,,,0.000010669,,,,,,,
856,13:28,,,0.000010669,,,,,,,
857,13:28,,,0.000010669,,,,,,,
858,13:28,,,0.000010669,,,,,,,
859,13:28,,,0.000010669,,,,,,,
860,13:28,,,0.000010669,,,,,,,
861,13:28,,,0.000010669,,,,,,,
862,13:28,,,0.000010669,,,,,,,
863,13:28,,,0.000010669,,,,,,,
864,13:28,,,0.000010669,,,,,,,
865,13:28,,,0.000010669,,,,,,,
866,13:28,,,0.000010669,,,,,,,
867,13:28,,,0.000010669,,,,,,,
868,13:28,,,0.000010669,,,,,,,
869,13:28,,,0.000010669,,,,,,,
870,13:28,,,0.000010669,,,,,,,
871,13:28,,,0.000010669,,,,,,,
872,13:28,,,0.000010669,,,,,,,
873,13:28,,,0.000010669,,,,,,,
874,13:28,,,0.000010669,,,,,,,
875,13:28,,,0.000010669,,,,,,,
876,13:28,,,0.000010669,,,,,,,
877,13:28,,,0.000010669,,,,,,,
878,13:28,,,0.000010669,,,,,,,
879,13:28,,,0.000010669,,,,,,,
880,13:28,,,0.000010669,,,,,,,
881,13:28,,,0.000010669,,,,,,,
882,13:28,,,0.000010669,,,,,,,
883,13:28,,,0.000010669,,,,,,,
884,13:28,,,0.000010669,,,,,,,
885,13:28,,,0.000010669,,,,,,,
886,13:28,,,0.000010669,,,,,,,
887,13:28,,,0.000010669,,,,,,,
888,13:28,,,0.000010669,,,,,,,
889,13:28,,,0.000010669,,,,,,,
890,13:28,,,0.000010669,,,,,,,
891,13:28,,,0.000010669,,,,,,,
892,13:28,,,0.000010669,,,,,,,
893,13:28,,,0.000010669,,,,,,,
894,13:28,,,0.000010669,,,,,,,
895,13:28,,,0.000010669,,,,,,,
896,13:28,,,0.000010669,,,,,,,
897,13:28,,,0.000010669,,,,,,,
898,13:28,,,0.000010669,,,,,,,
899,13:28,,,0.000010669,,,,,,,
900,13:28,,,0.000010669,,,,,,,
901,13:28,,,0.000010669,,,,,,,
902,13:28,,,0.000010669,,,,,,,
903,13:28,,,0.000010669,,,,,,,
904,13:28,,,0.000010669,,,,,,,
905,13:28,,,0.000010669,,,,,,,
906,13:28,,,0.000010669,,,,,,,
907,13:28,,,0.000010669,,,,,,,
908,13:28,,,0.000010669,,,,,,,
909,13:28,,,0.000010669,,,,,,,
910,13:28,,,0.000010669,,,,,,,
911,13:28,,,0.000010669,,,,,,,
912,13:28,,,0.000010669,,,,,,,
913,13:28,,,0.000010669,,,,,,,
914,13:28,,,0.000010669,,,,,,,
915,13:28,,,0.000010669,,,,,,,
916,13:28,,,0.000010669,,,,,,,
917,13:28,,,0.000010669,,,,,,,
918,13:28,,,0.000010669,,,,,,,
919,13:28,,,0.000010669,,,,,,,
920,13:28,,,0.000010669,,,,,,,
921,13:28,,,0.000010669,,,,,,,
922,13:28,,,0.000010669,,,,,,,
923,13:28,,,0.000010669,,,,,,,
924,13:28,,,0.000010669,,,,,,,
