Time,Maximum Price,Minimum Price,Average Price,Total Qty,Total quoteQty,Price Difference,Price Variation,Group Qty,Group quoteQty
23:17,0.000010310,0.000010310,0.000010310,717186,7.394187450,-0.000000017,-0.162%,34462401,355.20184
23:18,0.000010310,0.000010300,0.000010308,5534081,57.051437378,-0.000000015,-0.15%,32994075,340.02618
23:19,0.000010320,0.000010300,0.000010314,4572431,47.149188995,-0.000000008,-0.074%,38061120,392.2577
23:20,0.000010310,0.000010300,0.000010306,4644058,47.867027283,-0.000000014,-0.133%,42215054,435.0878
23:21,0.000010320,0.000010300,0.000010316,13149056,135.679214478,-0.000000002,-0.018%,46385812,478.07037
23:22,0.000010320,0.000010310,0.000010318,4302597,44.386833191,0.000000000,+0.003%,59112556,609.3918
23:23,0.000010310,0.000010310,0.000010310,2460257,25.365249634,-0.000000005,-0.048%,63165967,651.20746
23:24,0.000010320,0.000010310,0.000010313,3199666,32.989818573,-0.000000002,-0.023%,64890906,668.99115
23:25,0.000010320,0.000010300,0.000010308,5530763,57.001125336,-0.000000000,-0.004%,62555174,644.8888
23:26,0.000010300,0.000010290,0.000010297,310299,3.195054531,-0.000000006,-0.06%,62673581,646.0644
23:27,0.000010310,0.000010300,0.000010306,2185606,22.526674271,-0.000000001,-0.008%,62856676,647.9485
23:28,0.000010330,0.000010310,0.000010322,21952394,226.589996338,0.000000021,+0.2%,64851299,668.5063
23:29,0.000010330,0.000010300,0.000010314,6063769,62.532741547,0.000000021,+0.199%,79100655,815.74744
23:30,0.000010320,0.000010310,0.000010318,7206292,74.321388245,0.000000020,+0.194%,77548729,799.8725
23:31,0.000010330,0.000010310,0.000010324,23429205,241.756286621,0.000000022,+0.213%,84077165,867.2126
23:32,0.000010340,0.000010330,0.000010338,31442680,324.916503906,0.000000028,+0.267%,105257660,1085.8062
23:33,0.000010350,0.000010330,0.000010343,12448496,128.666061401,0.000000035,+0.34%,135983154,1403.3286
23:34,0.000010340,0.000010330,0.000010338,2786793,28.814689636,0.000000023,+0.224%,142897569,1474.9431
23:35,0.000010340,0.000010340,0.000010340,3724937,38.515846252,0.000000034,+0.327%,141111931,1456.6086
23:36,0.000010340,0.000010330,0.000010338,3598215,37.205291748,0.000000022,+0.209%,140192810,1447.2574
23:37,0.000010340,0.000010340,0.000010340,855087,8.841599464,0.000000022,+0.215%,130641969,1348.7837
23:38,0.000010340,0.000010340,0.000010340,1812864,18.745014191,0.000000030,+0.291%,127194459,1313.2383
23:39,0.000010340,0.000010330,0.000010339,7402187,76.538040161,0.000000026,+0.254%,126547066,1306.618
23:40,0.000010340,0.000010330,0.000010338,1072122,11.084981918,0.000000030,+0.29%,130749587,1350.1663
23:41,0.000010350,0.000010310,0.000010332,28296991,292.196105957,0.000000036,+0.346%,126290946,1304.2502
23:42,0.000010340,0.000010320,0.000010330,3345352,34.572517395,0.000000024,+0.234%,154277638,1593.2512
23:43,0.000010340,0.000010330,0.000010337,3732886,38.562458038,0.000000016,+0.151%,155437384,1605.2971
23:44,0.000010340,0.000010330,0.000010339,5226980,54.044528961,0.000000026,+0.247%,137217876,1417.2695
23:45,0.000010330,0.000010330,0.000010330,2977298,30.755489349,0.000000012,+0.116%,136381087,1408.7814
23:46,0.000010330,0.000010330,0.000010330,342463,3.537642956,0.000000006,+0.061%,132152093,1365.2155
23:47,0.000010330,0.000010330,0.000010330,808785,8.354748726,-0.000000008,-0.073%,109065351,1126.9967
23:48,0.000010340,0.000010320,0.000010330,6834372,70.593048096,-0.000000013,-0.124%,78431456,810.435
23:49,0.000010340,0.000010340,0.000010340,4592,0.047481276,0.000000002,+0.024%,72817332,752.36206
23:50,0.000010320,0.000010310,0.000010316,2064577,21.305986404,-0.000000024,-0.232%,70035131,723.59485
23:51,0.000010330,0.000010330,0.000010330,10540636,108.884773254,-0.000000008,-0.077%,68374771,706.38495
23:52,0.000010340,0.000010330,0.000010334,773062,7.987722397,-0.000000006,-0.055%,75317192,778.0644
23:53,0.000010330,0.000010330,0.000010330,635282,6.562463284,-0.000000010,-0.097%,75235167,777.2106
23:54,0.000010340,0.000010330,0.000010335,4335090,44.804164886,-0.000000004,-0.039%,74057585,765.0279
23:55,0.000010340,0.000010330,0.000010337,1302602,13.465948105,-0.000000001,-0.013%,70990488,733.29407
23:56,0.000010330,0.000010330,0.000010330,991518,10.242381096,-0.000000002,-0.022%,71220968,735.67505
23:57,0.000010340,0.000010310,0.000010323,20006805,206.524261475,-0.000000007,-0.07%,43915495,453.72134
23:58,0.000010340,0.000010310,0.000010321,21119923,217.833221436,-0.000000017,-0.16%,60576948,625.6731
23:59,0.000010330,0.000010330,0.000010330,7156802,73.929763794,-0.000000009,-0.091%,77963985,804.94385
